project_id,name,platform,url,source_domain,description,description_zh,category,stars_or_support,market_validation,hardware_license,normalized_commercial_score,hero_image_status,hero_image_source_url,hero_image_local_filename
3350b5a66932ed09,piano-conversion,GitHub,https://github.com/jkominek/piano-conversion,github.com,"Hardware, and some firmware, for acoustic piano to MIDI controller conversion.","Hardware, and some firmware, for acoustic piano to MIDI controller conversion.",键盘/宏键盘/控制器,54.0,GitHub 54 stars，4 forks,待核验,7.94,无合格英雄图,,
84fc4b78f5c46638,qalble,GitHub,https://github.com/somepin/qalble,github.com,An Alice-like 35% 3d printed mechanical keyboard using ItsyBitsy dev boards,使用 YTYYTYTSL 滑板,键盘/宏键盘/控制器,51.0,GitHub 51 stars，2 forks,待核验,7.94,已核验：真实硬件主图（自动严格筛选）,https://github.com/somepin/qalble/raw/main/img/backpack.jpg,84fc4b78f5c46638.jpg
0d84ad1c064b58a4,SDRAM-Controller,GitHub,https://github.com/cw1997/SDRAM-Controller,github.com,"SDRAM Controller, written by SystemVerilogHDL, supporting passing parameters including CAS Latency(CL), burst mode enable and burst length, using writing and reading control signal as request/response handshake bus protocol","由SUPERILL 编写,支持包括CAS Latency(CL)在内的过路参数,爆破模式启用和断开长度,使用书写和读取控制信号",键盘/宏键盘/控制器,12.0,GitHub 12 stars，2 forks,待核验,7.94,无合格英雄图,,
315b3063c85a7c32,toastyOven,GitHub,https://github.com/twinbee/toastyOven,github.com,"Open Hardware Minimal-product solder reflow oven for PCB production, featuring an OTS toaster oven, arduino, serial out, thermocouple/amp, one button, and an LED","用于生产多氯联苯的开放硬件 最小产品焊式炉,包括OTS烤箱、Arduino、串联、热顶顶、一个顶顶顶",键盘/宏键盘/控制器,6.0,GitHub 6 stars，1 forks,待核验,7.94,已核验：真实硬件主图（自动严格筛选）,https://raw.githubusercontent.com/twinbee/toastyOven/master/designs/arduinoHookup_bb.png,315b3063c85a7c32.jpg
f5aa4a0248ee59eb,Adafruit Mini I2C Gamepad with seesaw - STEMMA QT / Qwiic,OSHWA认证目录,https://certification.oshwa.org/us002404.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,游戏/娱乐,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.94,无合格英雄图,,
ddebc4e79a28b58c,smartcitizen-kit-2x,GitHub,https://github.com/fablabbcn/smartcitizen-kit-2x,github.com,Smart Citizen Kit 2.X hardware and firmware,Smart Citizen Kit 2.X hardware and firmware,传感器/环境监测,62.0,GitHub 62 stars，21 forks,待核验,7.93,已核验：真实硬件主图（自动严格筛选）,https://camo.githubusercontent.com/c209af85ed346c02f9a83f6c56efe8c9a6e81baf48c40c5e128ac93d3d943c20/68747470733a2f2f6c6976652e737461746963666c69636b722e636f6d2f36353533352f35343137313339323539325f343437393765613262355f6b2e6a7067,ddebc4e79a28b58c.jpg
a14a779803d4b686,Indic-Keyboard,GitLab,https://gitlab.com/indicproject/indic-keyboard,gitlab.com,AOSP keyboard ported to support more indic languges.https://play.google.com/store/apps/details?id=org.smc.inputmethod.indic,ASOP 键盘移植支持更多 indic langues.https://play.google.com/store/apps/details?id= galoc.intmethod.cal,键盘/宏键盘/控制器,69.0,GitLab 69 stars，44 forks,待核验,7.93,无合格英雄图,,
c718b272daeab6b3,The Ultimate™ custom keyboard,Hack Club OnBoard,https://github.com/hackclub/OnBoard/tree/main/projects/The Ultimate™ custom keyboard,github.com,Hack Club OnBoard公开硬件项目提交：The Ultimate™ custom keyboard,Hack Club OnBoard公开硬件项目提交：The Ultimate™ custom keyboard,键盘/宏键盘/控制器,0.0,进入Hack Club OnBoard公开项目库，具备可制造提交要求,项目级待核验,7.93,无合格英雄图,,
d8be6fe68526d954,Ball & Paddle Video Game,OSHWA认证目录,https://certification.oshwa.org/ca000041.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,游戏/娱乐,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.93,无合格英雄图,,
b5f9b77f0a9ad48b,Breathing Games Spirotroller enhanced,OSHWA认证目录,https://certification.oshwa.org/ch000012.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Science,OSHWA认证开放硬件项目；类型：Science,游戏/娱乐,0.0,OSHWA认证；项目类型：Science,已声明（详情页待提取）,7.93,无合格英雄图,,
618eed8430ef0d86,SparkFun Qwiic Joystick,OSHWA认证目录,https://certification.oshwa.org/us002368.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,游戏/娱乐,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.93,无合格英雄图,,
63907a19b0df2fb2,APC,GitHub,https://github.com/AmokSolderer/APC,github.com,Arduino Pinball Controller,Arduino Pinball Controller,键盘/宏键盘/控制器,46.0,GitHub 46 stars，11 forks,待核验,7.92,已核验：真实硬件主图（自动严格筛选）,https://github.com/AmokSolderer/APC/raw/master/DOC/PICS/APC.JPG,63907a19b0df2fb2.jpg
e30db4583d416027,bbctrl-pcb,GitHub,https://github.com/buildbotics/bbctrl-pcb,github.com,"Buildbotics CNC, 3D printer and other machine controller",计算机计算机计算机,键盘/宏键盘/控制器,49.0,GitHub 49 stars，15 forks,待核验,7.92,无合格英雄图,,
444557bef5e5cdef,cherish-75,GitHub,https://github.com/parkergrt/cherish-75,github.com,75% Gasket Mechanical Keyboard Powered by QMK & VIA,QMK和VICLA 超模 超模,键盘/宏键盘/控制器,50.0,GitHub 50 stars，12 forks,待核验,7.92,已核验：真实硬件主图（自动严格筛选）,https://github.com/parkergrt/cherish-75/raw/main/imgs/pcb-4.jpg,444557bef5e5cdef.jpg
62e58ce113488fd9,misistemita,GitHub,https://github.com/galopago/misistemita,github.com,"Electronic hardware prototyping system. Solderless, robust and open source. Solves the typical problem of the circuit that works on a breadboard but stops working on a real-world setup. Easy to replicate and compatible with virtually every electronic module.",电子硬件原型系统。 无解、 坚固和开放的来源。 解决了在面包板上工作但停止在现实世界中工作的电路的典型问题。 很容易复制并且与几乎所有的电子模块相容。,教育套件/创客,45.0,GitHub 45 stars，3 forks,待核验,7.92,已核验：真实硬件主图（自动严格筛选）,https://github.com/galopago/misistemita/raw/main/assets/img/components.jpg,62e58ce113488fd9.jpg
65aca4ba5e568624,Adafruit LED Arcade Button 1x4 - STEMMA QT I2C Breakout,OSHWA认证目录,https://certification.oshwa.org/us002081.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,游戏/娱乐,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.92,无合格英雄图,,
4def0d7eb88242fd,Openterface KVM Ext. for uConsole,OSHWA认证目录,https://certification.oshwa.org/cn000021.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Tool,OSHWA认证开放硬件项目；类型：Tool,游戏/娱乐,0.0,OSHWA认证；项目类型：Tool,已声明（详情页待提取）,7.92,无合格英雄图,,
90d052beb8cb1e65,TomatoCube LowCost TinyConsole Trinket,OSHWA认证目录,https://certification.oshwa.org/my000004.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,游戏/娱乐,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.92,无合格英雄图,,
eb55b586d8a25042,bambu-chamber-heater,GitHub,https://github.com/kedube/bambu-chamber-heater,github.com,"ESPHome-based chamber heater controller for Bambu Lab 3D printers with Home Assistant integration. Manages Sinilink XY-SA/ST-Series temperature controllers via the XY-WFPOW (ESP8285) module for Modbus communication, enabling automated chamber heating for optimal print quality.","使用ESPHome 室暖器控制班布实验室3D打印机,并配有家庭助理。通过XY-WFOW(ESP8285)模块管理Sinilink XY-SA/ST-系列温度控制器,用于Modbus通信,使室内自动加热能够达到最佳印刷质量。",键盘/宏键盘/控制器,11.0,GitHub 11 stars，3 forks,待核验,7.91,已核验：真实硬件主图（自动严格筛选）,https://github.com/kedube/bambu-chamber-heater/raw/main/docs/images/adapter_board-2.jpeg,eb55b586d8a25042.jpg
a58a54acb59c864c,3D Interactive Badge,GitLab,https://gitlab.com/sha.rah646/3d-interactive-badge,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.91,无合格英雄图,,
5039e5d783dd2dc0,badges-from-ext-server-rel-url,GitLab,https://gitlab.com/issue-reproduce/badges-from-ext-server-rel-url,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.91,无合格英雄图,,
47bb642903c9dd94,CobadgeCard,GitLab,https://gitlab.com/saksithlove/cobadgecard,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.91,无合格英雄图,,
44e8a8c16dd5acd6,Adafruit TCA8418 Keypad Matrix and GPIO Expander Breakout,OSHWA认证目录,https://certification.oshwa.org/us002517.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.91,无合格英雄图,,
34cca71a382d68f7,Smart LED Controller,OSHWA认证目录,https://certification.oshwa.org/sy000001.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Home Connection,OSHWA认证开放硬件项目；类型：Home Connection,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Home Connection,已声明（详情页待提取）,7.91,无合格英雄图,,
51d970f538074f76,debianbadger,GitLab,https://gitlab.com/debianbadger/debianbadger,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.9,无合格英雄图,,
f247288f1df1bf73,led-name-badge-ls32,GitLab,https://gitlab.com/johsoderi/led-name-badge-ls32,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.9,无合格英雄图,,
ab3032e04775c061,test-malicious-dependency-badge,GitLab,https://gitlab.com/gitlab-org/govern/threat-insights-demos/verification-projects/bala-test-group/test-malicious-dependency-badge,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.9,无合格英雄图,,
e7f6ee98c95a50a2,Adafruit EMC2101 I2C PC Fan Controller and Temperature Sensor,OSHWA认证目录,https://certification.oshwa.org/us001074.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.9,无合格英雄图,,
b6efb1693a3cb5c7,Multi-Functional-Controller,OSHWA认证目录,https://certification.oshwa.org/tw000007.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Other,OSHWA认证开放硬件项目；类型：Other,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Other,已声明（详情页待提取）,7.9,无合格英雄图,,
9900eb904c9e4e90,System76 Launch Configurable Keyboard,OSHWA认证目录,https://certification.oshwa.org/us001062.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.9,无合格英雄图,,
3d0207d6d457bb8f,WiiController32u4,OSHWA认证目录,https://certification.oshwa.org/ca000054.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.9,无合格英雄图,,
b7fd67a42e893c4c,badger-bus-app.py,GitLab,https://gitlab.com/yannickulrich/badger-bus-app.py,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.89,无合格英雄图,,
4e2b33c5a7067d43,gnome-go-readme-badger,GitLab,https://gitlab.com/Amonite11/gnome-go-readme-badger,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.89,无合格英雄图,,
43137a30008975e2,red-badger,GitLab,https://gitlab.com/XuluWarrior/red-badger,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.89,无合格英雄图,,
3f81530af7040985,Adafruit PiCowbell CAN Bus for Pico - MCP2515 CAN Controller,OSHWA认证目录,https://certification.oshwa.org/us002391.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.89,无合格英雄图,,
99f472004c1d7fbb,Ammeter Clock Controller,OSHWA认证目录,https://certification.oshwa.org/th000012.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.89,无合格英雄图,,
84f887d997da6f2c,Thermal Printer Controller,OSHWA认证目录,https://certification.oshwa.org/nl000011.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：IOT,OSHWA认证开放硬件项目；类型：IOT,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：IOT,已声明（详情页待提取）,7.89,无合格英雄图,,
1200f40a1e329548,DIY-Flow-Bench,GitHub,https://github.com/DeeEmm/DIY-Flow-Bench,github.com,Volumetric flow bench based on ESP32 and MAF sensor.,Volumetric flow bench based on ESP32 and MAF sensor.,键盘/宏键盘/控制器,44.0,GitHub 44 stars，14 forks,待核验,7.88,无合格英雄图,,
4b10d3a4bb934e70,Badgelog - GWsync,GitLab,https://gitlab.com/sintattica-public/badgelog-gwsync,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.88,无合格英雄图,,
0abe24250c9f6e35,Eeki Job Badges,GitLab,https://gitlab.com/naboria-solutions-personnal-projects/eeki-job-badges,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.88,无合格英雄图,,
253083822513e926,pipeline-badges,GitLab,https://gitlab.com/manta-project/pipeline-badges,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.88,无合格英雄图,,
14502cb98db29bfa,Jackpot CNC Controller,OSHWA认证目录,https://certification.oshwa.org/us002434.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Manufacturing,OSHWA认证开放硬件项目；类型：Manufacturing,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Manufacturing,已声明（详情页待提取）,7.88,无合格英雄图,,
50b98bd1e51aef3d,Keyboard FeatherWing,OSHWA认证目录,https://certification.oshwa.org/se000012.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.88,无合格英雄图,,
42136717c06ddbbf,SNES OEM Controller PCB Replacement,OSHWA认证目录,https://certification.oshwa.org/us002604.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.88,无合格英雄图,,
fe6034770609bd93,ai-badge,GitLab,https://gitlab.com/ai-village/documents/ai-badge,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.87,无合格英雄图,,
84ea117d028a520a,badge.charte-de-munich.fr,GitLab,https://gitlab.com/Guiraud/badge.charte-de-munich.fr,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.87,无合格英雄图,,
d9371e8926116c6a,project-badger-folio-ui-shim,GitLab,https://gitlab.com/semwebsrv/project-badger/project-badger-folio-ui-shim,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.87,无合格英雄图,,
325220d01ebb1154,sub-badge-thing,GitLab,https://gitlab.com/Askadar/sub-badge-thing,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.87,无合格英雄图,,
e0072fb4bd0ce8d8,ReactionGame,Hack Club OnBoard,https://github.com/hackclub/OnBoard/tree/main/projects/ReactionGame,github.com,Hack Club OnBoard公开硬件项目提交：ReactionGame,Hack Club OnBoard公开硬件项目提交：ReactionGame,游戏/娱乐,0.0,进入Hack Club OnBoard公开项目库，具备可制造提交要求,项目级待核验,7.87,无合格英雄图,,
3716f7a84cb0113a,Adafruit MACROPAD RP2040 Bare Bones - 3x4 Keys + Encoder + OLED,OSHWA认证目录,https://certification.oshwa.org/us002024.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.87,无合格英雄图,,
079f98d60ecf287f,System76 Launch Lite Configurable Keyboard,OSHWA认证目录,https://certification.oshwa.org/us002092.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.87,无合格英雄图,,
5bb6111834ca6237,Bot Badges,GitLab,https://gitlab.com/myzelez/bot_badges,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.86,无合格英雄图,,
1c0f31ba8f223b3e,favorite_music_badge,GitLab,https://gitlab.com/virtualfuzz/favorite_music_badge,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.86,无合格英雄图,,
baf075298130a3a0,libbadger-perl,GitLab,https://gitlab.com/glab-forks/debian/perl-team/modules/packages/libbadger-perl,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.86,无合格英雄图,,
082b793c4db66d27,pgbadger,GitLab,https://gitlab.com/glab-forks/debian/postgresql/pgbadger,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.86,无合格英雄图,,
332bead1e7fb4bea,testing-current-commenter-badges,GitLab,https://gitlab.com/issue-reproduce/testing-current-commenter-badges,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.86,无合格英雄图,,
5e64107735393d4f,SparkFun MOSFET Power Controller,OSHWA认证目录,https://certification.oshwa.org/us001021.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.86,无合格英雄图,,
99c315f3cd3dac69,QuinLED-Dig-Uno - Share Project - PCBWay,PCBWay共享项目,https://www.pcbway.com/project/shareproject/QuinLED_Dig_Uno.html,www.pcbway.com,The QuinLED-Dig-Uno is a single channel ESP32 (v3 not suited for ESP8266) based addressable LED controller! Perfectly runs WLED or ESPixelstick firmware and easily integrates with MQTT and Home Assist...,"QuinLED- Dig- Uno 是基于 ESP8266 的 ESP32 (v3 不适合 ESP8266 ) 的可定位 LED 控制器 ! 运行 WLED 或 ESPixelstick 固件时, 且很容易与 MQTT 和 Home协助整合 。",键盘/宏键盘/控制器,0.0,收录于PCBWay共享项目公开项目/商品目录,页面待核验,7.86,已核验：真实硬件主图（自动严格筛选）,https://pcb-files.s3.us-west-2.amazonaws.com/project/26/04/24/0034381164721076ae4b8467bb4663362a3016e1e5132.jpg,99c315f3cd3dac69.jpg
d20b721cbb4d6482,BadgeAggregator,GitLab,https://gitlab.com/alejguer_ultimate_group/recreations/badgeaggregator,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.85,无合格英雄图,,
3d2a37da9a384a27,BadgeCertificate,GitLab,https://gitlab.com/ETDATH-TEDA-Schema-UAT/teda-objects/common/verified-credential/badgecertificate,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.85,无合格英雄图,,
af5185173c04528f,ch32fun-portal-badge,GitLab,https://gitlab.com/hexum-public-share/bfb/dc34/public/badge/portal-badge/software/ch32fun-portal-badge,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.85,无合格英雄图,,
4c3a559f5585bad0,Profile badge,GitLab,https://gitlab.com/mhuetten/mhuetten,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.85,无合格英雄图,,
d7d7cffd761f38b7,Adafruit RP2040 CAN Bus Feather with MCP2515 CAN Controller,OSHWA认证目录,https://certification.oshwa.org/us002411.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.85,无合格英雄图,,
12175fc21934d1fc,MCU-8266-12E IoT Controller,OSHWA认证目录,https://certification.oshwa.org/th000008.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：IOT,OSHWA认证开放硬件项目；类型：IOT,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：IOT,已声明（详情页待提取）,7.85,无合格英雄图,,
234185451cbccc67,N32B - Midi Controller,OSHWA认证目录,https://certification.oshwa.org/il000001.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.85,无合格英雄图,,
015947361622aeaa,arduino,GitHub,https://github.com/airgradienthq/arduino,github.com,Firmware of open-source hardware air quality monitors AirGradient ONE (indoor) and AirGradient Open Air (outdoor).,公开源码空气质量监测器(AirGradient one)和AirGradient Open Air(Autom),传感器/环境监测,364.0,GitHub 364 stars，149 forks,待核验,7.84,无合格英雄图,,
774696bd31863987,badge.expouse,GitLab,https://gitlab.com/zillurcse/badge.expouse,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.84,无合格英雄图,,
dcd57194fa1a22f3,ballarat-bsides-badge-2026,GitLab,https://gitlab.com/firnsy/ballarat-bsides-badge-2026,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.84,无合格英雄图,,
74e11b6e27fd367d,Open Badge,GitLab,https://gitlab.com/innov-et-code/open-badge,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.84,无合格英雄图,,
3eddd8c9d2849490,red-badger-take-home,GitLab,https://gitlab.com/AnthonyBillon/red-badger-take-home,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.84,无合格英雄图,,
fa9fcb94c5ad282c,splinterops_badgelife_companion,GitLab,https://gitlab.com/splinterops/splinterops_badgelife_companion,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.84,无合格英雄图,,
560e6fd4ecbbf54c,CHORD ZERO Stenographic Keyboard,OSHWA认证目录,https://certification.oshwa.org/de000129.html,certification.oshwa.org,OSHWA认证开放硬件项目；类型：Electronics,OSHWA认证开放硬件项目；类型：Electronics,键盘/宏键盘/控制器,0.0,OSHWA认证；项目类型：Electronics,已声明（详情页待提取）,7.84,无合格英雄图,,
c94e1812c3c73cb9,Easy75,GitHub,https://github.com/eddyzow/Easy75,github.com,"Custom 75% mechanical keyboard. Features include switch hotswap, gasket mount, 1.3"" OLED screen, custom firmware, rotary encoder, custom printed circuit board (PCB), lubricated switches and stabilizers, and more! Created for Hack Club's Highway program.","75%的自定义机械键盘。 特性包括开关热浪、 垫圈挂载、 1.3 的 OLED 屏幕、 定制的硬件、 旋转编码器、 定制的印刷电路板、 润滑开关和稳定器, 以及更多 ! 创建于 Hack Club 高速公路程序 。",键盘/宏键盘/控制器,5.0,GitHub 5 stars，0 forks,待核验,7.83,已核验：真实硬件主图（自动严格筛选）,https://private-user-images.githubusercontent.com/45926119/458180097-d8f5390d-624d-4486-b35d-88457702ff98.png?jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJnaXRodWIuY29tIiwiYXVkIjoicmF3LmdpdGh1YnVzZXJjb250ZW50LmNvbSIsImtleSI6ImtleTUiLCJleHAiOjE3ODQ4NjYzMzcsIm5iZiI6MTc4NDg2NjAzNywicGF0aCI6Ii80NTkyNjExOS80NTgxODAwOTctZDhmNTM5MGQtNjI0ZC00NDg2LWIzNWQtODg0NTc3MDJmZjk4LnBuZz9YLUFtei1BbGdvcml0aG09QVdTNC1ITUFDLVNIQTI1NiZYLUFtei1DcmVkZW50aWFsPUFLSUFWQ09EWUxTQTUzUFFLNFpBJTJGMjAyNjA3MjQlMkZ1cy1lYXN0LTElMkZzMyUyRmF3czRfcmVxdWVzdCZYLUFtei1EYXRlPTIwMjYwNzI0VDA0MDcxN1omWC1BbXotRXhwaXJlcz0zMDAmWC1BbXotU2lnbmF0dXJlPWUwZTRkY2Y0NDQ4YmJmNzI2YWVkYzcwODBiMTQzMzBjYjQ4OTAwY2RiYzAxOWRlYTJiOGI1MzNmMjA3NjkyODUmWC1BbXotU2lnbmVkSGVhZGVycz1ob3N0JnJlc3BvbnNlLWNvbnRlbnQtdHlwZT1pbWFnZSUyRnBuZyJ9.YEP5IziSxDfEOfzK51UveI262lYZrZRl6eCBJV4THDA,c94e1812c3c73cb9.jpg
797d7a55aaa1281c,Badge API Test,GitLab,https://gitlab.com/David-Development/badge-api-test,gitlab.com,,,电子礼物/徽章/挂件,0.0,GitLab 0 stars，0 forks,待核验,7.83,无合格英雄图,,
